6,2,2,2,:7,1,1,1,
6,2,2,2,:6,1,2,1,
6,3,2,3,:6,2,2,2,
6,4,2,4,:6,3,2,3,
6,5,2,5,:6,4,2,4,
6,6,2,6,:6,5,2,5,
6,6,2,6,:7,5,1,5,
6,6,2,6,:7,6,1,6,
5,6,3,6,:6,6,2,6,
5,6,3,6,:6,7,2,7,
5,6,3,6,:5,7,1,7,
5,6,3,6,:5,7,1,7,
5,5,3,6,:5,6,1,6,
5,5,3,6,:6,6,2,6,
5,5,4,6,:6,5,3,6,
4,5,5,6,:5,5,4,6,
3,5,6,6,:4,5,5,6,
2,5,6,6,:3,5,5,7,
2,5,6,6,:3,6,6,7,
2,5,6,5,:2,6,6,6,
2,4,6,4,:2,5,6,5,
2,3,6,3,:2,4,6,4,
2,2,6,2,:2,3,6,3,
